interaction_id,investor_id,agent_id,date,outcome,objections_raised,duration_sec,sentiment
int_2ec5dac8,inv_4525c872,agt_111,2025-10-15,Follow-Up,"[""EMI pressure"", ""Past returns negative"", ""Send details on WhatsApp""]",276,Busy
int_1401bbdf,inv_6dda4044,agt_111,2025-10-15,Converted,"[""Initial hesitation resolved""]",1045,Relieved
int_8a993420,inv_89dc6b3e,agt_117,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",211,Firm
int_6129758d,inv_87885df7,agt_119,2025-10-15,Rejected,"[""Market is high""]",213,Firm
int_fc7c736b,inv_155c7d9c,agt_104,2025-10-15,Follow-Up,"[""Need liquidity for business"", ""Past returns negative"", ""Send details on WhatsApp""]",235,Confused
int_78e474e6,inv_73c09e5f,agt_116,2025-10-15,Converted,"[""Initial hesitation resolved""]",1072,Trusting
int_9ef70a53,inv_1e55da85,agt_113,2025-10-15,Rejected,"[""Competitor has zero commission""]",105,Annoyed
int_8f81f52d,inv_83724faa,agt_119,2025-10-15,Converted,"[""Competitor has zero commission""]",426,Enthusiastic
int_46e0a138,inv_c2bdd359,agt_106,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",567,Busy
int_41008208,inv_41e5304e,agt_106,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",169,Annoyed
int_7d2bf37b,inv_880c332f,agt_100,2025-10-15,Rejected,"[""Need to ask family""]",85,Annoyed
int_6973e3c1,inv_2482f5ea,agt_115,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",313,Busy
int_da83ba5b,inv_27102863,agt_104,2025-10-15,Converted,"[""Market is high""]",752,Relieved
int_5e176822,inv_183a4c0a,agt_105,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",28,Frustrated
int_20efb038,inv_d993844f,agt_104,2025-10-15,Rejected,"[""Market is high""]",153,Firm
int_6e441380,inv_82ac7b93,agt_110,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",46,Frustrated
int_3611a6a9,inv_17d7fb92,agt_105,2025-10-15,Rejected,"[""Need to ask family""]",190,Skeptical
int_0eae68b7,inv_11847f9c,agt_102,2025-10-15,Rejected,"[""Need to ask family""]",117,Skeptical
int_9e202769,inv_dd333fe2,agt_104,2025-10-15,Rejected,"[""Need to ask family""]",73,Annoyed
int_43bec9c9,inv_fb55c105,agt_104,2025-10-15,Rejected,"[""Market is high""]",190,Skeptical
int_ea747168,inv_a76d03da,agt_115,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Past returns negative"", ""Send details on WhatsApp""]",356,Busy
int_4df145ae,inv_c3be0d19,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",42,Frustrated
int_d9c69d7a,inv_eceefb12,agt_109,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",454,Busy
int_ea3f1b13,inv_47178ce7,agt_116,2025-10-15,Rejected,"[""Income is irregular""]",157,Firm
int_435d1b2a,inv_01ca0ea6,agt_103,2025-10-15,Rejected,"[""Competitor has zero commission""]",168,Annoyed
int_9cb2603e,inv_32944fdf,agt_105,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",335,Busy
int_b294a26b,inv_ab130424,agt_101,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",252,Curious
int_8b9d1d81,inv_33b6ff0e,agt_114,2025-10-15,Converted,"[""Market is high""]",674,Trusting
int_545f781e,inv_ccf63782,agt_108,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",238,Skeptical
int_589858fe,inv_97885a64,agt_110,2025-10-15,Rejected,"[""Market is high""]",210,Skeptical
int_68e88944,inv_27f1d8fe,agt_115,2025-10-15,Rejected,"[""Need to ask family""]",130,Skeptical
int_d031f98c,inv_15ce4758,agt_101,2025-10-15,Converted,"[""Initial hesitation resolved""]",997,Enthusiastic
int_2bede03a,inv_943db060,agt_108,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",52,Frustrated
int_ef49aebe,inv_58cc308b,agt_105,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",21,Frustrated
int_bec0d854,inv_c227f07d,agt_114,2025-10-15,Follow-Up,"[""Pocket money issue"", ""Send details on WhatsApp""]",375,Busy
int_2b314fbe,inv_eb650c76,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",30,Frustrated
int_047e2d0a,inv_d6e9425e,agt_107,2025-10-15,Follow-Up,"[""Too risky for my age"", ""Send details on WhatsApp""]",476,Curious
int_78e2bb05,inv_6c1d94e3,agt_117,2025-10-15,Converted,"[""Market is high"", ""Past returns negative""]",716,Enthusiastic
int_833b4bd3,inv_4dd212af,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",27,Frustrated
int_148aeb09,inv_0ac3d290,agt_109,2025-10-15,Converted,"[""Initial hesitation resolved""]",1106,Trusting
int_48dab9a5,inv_0928adfb,agt_101,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",65,Firm
int_0cbdca2d,inv_2f8e0658,agt_119,2025-10-15,Follow-Up,"[""Income is irregular"", ""Past returns negative"", ""Send details on WhatsApp""]",181,Confused
int_eaf43db6,inv_e1162ca7,agt_110,2025-10-15,Rejected,"[""Competitor has zero commission""]",129,Firm
int_af84eb34,inv_2ec41493,agt_105,2025-10-15,Rejected,"[""Need to ask family""]",69,Skeptical
int_d33960ef,inv_a6b5c873,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",30,Frustrated
int_1bfd627e,inv_09687daa,agt_109,2025-10-15,Rejected,"[""Need to ask family""]",214,Skeptical
int_5594bf08,inv_1c103f41,agt_106,2025-10-15,Converted,"[""Need to ask family""]",1155,Relieved
int_e9793f93,inv_b996332b,agt_107,2025-10-15,Rejected,"[""Need to ask family""]",84,Skeptical
int_fbaa58ef,inv_d757ea37,agt_103,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",195,Busy
int_f4852ac6,inv_cd495945,agt_119,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",230,Busy
int_ec53fc52,inv_6d7e3e5b,agt_116,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",56,Frustrated
int_9e6fbc16,inv_fe0a7488,agt_116,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",229,Confused
int_5678035d,inv_fb8d5a12,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",21,Frustrated
int_b970581b,inv_322c2671,agt_116,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",57,Frustrated
int_199462bd,inv_38911da4,agt_100,2025-10-15,Rejected,"[""Too risky for my age""]",96,Firm
int_07f179a2,inv_26412926,agt_117,2025-10-15,Rejected,"[""Market is high""]",73,Annoyed
int_1f32a1f4,inv_2024723a,agt_102,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",285,Busy
int_624e1784,inv_d23aa24f,agt_119,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",237,Confused
int_661fd087,inv_8401409c,agt_119,2025-10-15,Rejected,"[""Competitor has zero commission""]",72,Annoyed
int_dc09bf14,inv_b39e2638,agt_115,2025-10-15,Follow-Up,"[""Too risky for my age"", ""Past returns negative"", ""Send details on WhatsApp""]",477,Busy
int_1c8d1128,inv_9fd1d691,agt_112,2025-10-15,Rejected,"[""Too risky for my age"", ""Past returns negative""]",114,Skeptical
int_62042ebe,inv_cc7c4bf8,agt_113,2025-10-15,Converted,"[""Market is high""]",588,Enthusiastic
int_715c7747,inv_b55c9f5a,agt_102,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",508,Busy
int_b5d4cebb,inv_dd726b7c,agt_107,2025-10-15,Converted,"[""Initial hesitation resolved""]",1195,Enthusiastic
int_87045346,inv_47100410,agt_114,2025-10-15,Converted,"[""Too risky for my age"", ""Past returns negative""]",735,Enthusiastic
int_661ef83d,inv_1c6cc7da,agt_110,2025-10-15,Rejected,"[""Market is high""]",197,Annoyed
int_e9b36dbe,inv_6b1f8550,agt_108,2025-10-15,Rejected,"[""Need liquidity for business""]",78,Skeptical
int_4bf2d5e7,inv_45b2d181,agt_100,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",472,Confused
int_8a968092,inv_4f675f66,agt_115,2025-10-15,Rejected,"[""Pocket money issue"", ""Past returns negative""]",193,Firm
int_4e13838a,inv_1195001a,agt_108,2025-10-15,Converted,"[""Competitor has zero commission""]",562,Enthusiastic
int_8742e306,inv_386d1161,agt_117,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",589,Busy
int_e30c6d05,inv_1b279562,agt_102,2025-10-15,Converted,"[""Need to ask family"", ""Past returns negative""]",1004,Enthusiastic
int_3e89cf7d,inv_7dd1843e,agt_106,2025-10-15,Rejected,"[""Market is high""]",87,Firm
int_1c502859,inv_3123803b,agt_100,2025-10-15,Rejected,"[""Need to ask family""]",237,Annoyed
int_f31e31d7,inv_d6f5f9b7,agt_103,2025-10-15,Rejected,"[""Market is high""]",215,Firm
int_1716ef6e,inv_fd024ef0,agt_113,2025-10-15,Rejected,"[""Competitor has zero commission""]",165,Firm
int_ca962c80,inv_7f93bdca,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",25,Frustrated
int_68f4d614,inv_1c03d4cd,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",42,Frustrated
int_f03f5fec,inv_2eea101a,agt_113,2025-10-15,Follow-Up,"[""Pocket money issue"", ""Send details on WhatsApp""]",389,Confused
int_a7279349,inv_3898848a,agt_118,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",50,Frustrated
int_071ebdfc,inv_55bfa18b,agt_104,2025-10-15,Converted,"[""Initial hesitation resolved""]",1178,Relieved
int_49c22947,inv_62e757db,agt_119,2025-10-15,Follow-Up,"[""Income is irregular"", ""Send details on WhatsApp""]",346,Curious
int_b7f6da72,inv_e691f24f,agt_102,2025-10-15,Rejected,"[""Competitor has zero commission""]",203,Skeptical
int_a8f03c86,inv_7b7347ec,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",58,Frustrated
int_c7093407,inv_b355ec79,agt_104,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",565,Confused
int_d3932fe2,inv_b5a8a391,agt_100,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",117,Annoyed
int_3667acb5,inv_ee5fac8c,agt_117,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",36,Frustrated
int_c33c6fed,inv_ad1ebd3e,agt_105,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",101,Firm
int_c8c5c1fa,inv_252279c9,agt_117,2025-10-15,Rejected,"[""Market is high""]",121,Annoyed
int_a03a4912,inv_a03451c4,agt_118,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",21,Frustrated
int_e3da76f5,inv_4cc52c3d,agt_105,2025-10-15,Converted,"[""Initial hesitation resolved""]",867,Relieved
int_d51346e7,inv_c51f8e61,agt_114,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",22,Frustrated
int_f98e98fb,inv_8a3272f8,agt_119,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",50,Frustrated
int_3ce6467e,inv_3f931c6f,agt_103,2025-10-15,Rejected,"[""Need to ask family""]",165,Firm
int_a8b167d9,inv_8ebedb8e,agt_109,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",212,Confused
int_ed4a8826,inv_a89c0b64,agt_113,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",277,Confused
int_7151da91,inv_e47f5cac,agt_103,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",391,Busy
int_3a8c2ff7,inv_e986c746,agt_102,2025-10-15,Rejected,"[""Competitor has zero commission""]",199,Skeptical
int_f11c3e08,inv_a04099a5,agt_115,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",554,Busy
int_034071ca,inv_bf2c8880,agt_112,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",27,Frustrated
int_cbbd3a86,inv_a57fa860,agt_117,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",23,Frustrated
int_e5093342,inv_964e7b61,agt_108,2025-10-15,Rejected,"[""Need to ask family""]",221,Firm
int_4a15de2e,inv_8fa32d78,agt_116,2025-10-15,Rejected,"[""Market is high""]",80,Skeptical
int_f3d315f0,inv_430af631,agt_111,2025-10-15,Rejected,"[""Need to ask family""]",60,Firm
int_d7129aa4,inv_f395e254,agt_109,2025-10-15,Rejected,"[""Market is high""]",163,Firm
int_a23c791c,inv_adc10f77,agt_100,2025-10-15,Converted,"[""Initial hesitation resolved""]",637,Relieved
int_19fa5c2d,inv_4b82c83b,agt_119,2025-10-15,Converted,"[""Initial hesitation resolved""]",761,Trusting
int_62bfd8e5,inv_0cc08291,agt_102,2025-10-15,Rejected,"[""Too risky for my age""]",87,Skeptical
int_d3a7239b,inv_29642bc1,agt_119,2025-10-15,Follow-Up,"[""Need to ask family"", ""Past returns negative"", ""Send details on WhatsApp""]",594,Busy
int_8bb97551,inv_3b675646,agt_113,2025-10-15,Rejected,"[""Income is irregular""]",112,Annoyed
int_498a706c,inv_0b044a9b,agt_100,2025-10-15,Rejected,"[""Competitor has zero commission""]",147,Annoyed
int_eebf0157,inv_b4fd2a5e,agt_108,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",194,Busy
int_5b7ab642,inv_20d59119,agt_108,2025-10-15,Converted,"[""Initial hesitation resolved""]",778,Relieved
int_b03eaaa4,inv_b04fcc5f,agt_109,2025-10-15,Rejected,"[""Market is high""]",180,Skeptical
int_5fee5d67,inv_a68a0a5a,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",31,Frustrated
int_2719850a,inv_3de0c692,agt_105,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",568,Busy
int_7d2b004f,inv_892e40d7,agt_117,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",43,Frustrated
int_d4ecea87,inv_5a9cbda6,agt_106,2025-10-15,Rejected,"[""EMI pressure""]",168,Skeptical
int_9f466232,inv_114ed07f,agt_109,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",47,Frustrated
int_fe898b87,inv_55632588,agt_117,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",228,Busy
int_caffb7c9,inv_7b915317,agt_105,2025-10-15,Rejected,"[""Competitor has zero commission""]",207,Annoyed
int_6bf22149,inv_3f4fbf74,agt_116,2025-10-15,Rejected,"[""Market is high""]",229,Skeptical
int_87eed114,inv_55185de2,agt_103,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",220,Curious
int_489c02e2,inv_70867b74,agt_119,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",589,Busy
int_a89804fd,inv_e8999a3b,agt_117,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",45,Frustrated
int_c2f0cdf6,inv_3c9084f4,agt_110,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",390,Confused
int_01465856,inv_dd86747f,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",49,Frustrated
int_8cf924ed,inv_f38a75b5,agt_102,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",48,Frustrated
int_a11baddf,inv_3b0a1da7,agt_118,2025-10-15,Converted,"[""Competitor has zero commission"", ""Past returns negative""]",698,Relieved
int_2f54ab71,inv_24f539c6,agt_111,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",20,Frustrated
int_9eeeed4c,inv_8df6d1a9,agt_101,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",254,Confused
int_91a3e0ec,inv_86ac06f4,agt_113,2025-10-15,Follow-Up,"[""Need to ask family"", ""Past returns negative"", ""Send details on WhatsApp""]",417,Curious
int_ce2cbcbc,inv_2bcce863,agt_115,2025-10-15,Rejected,"[""Market is high""]",116,Firm
int_85267a70,inv_57e10a96,agt_119,2025-10-15,Converted,"[""Initial hesitation resolved""]",775,Relieved
int_fd8e7d1c,inv_540c4fbf,agt_109,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",184,Curious
int_b8720f43,inv_79a7555a,agt_107,2025-10-15,Rejected,"[""Need to ask family"", ""Past returns negative""]",84,Firm
int_d6b8b037,inv_3a36d316,agt_106,2025-10-15,Follow-Up,"[""Market is high"", ""Past returns negative"", ""Send details on WhatsApp""]",481,Curious
int_b4e6cb26,inv_edad40c1,agt_111,2025-10-15,Follow-Up,"[""EMI pressure"", ""Send details on WhatsApp""]",224,Curious
int_537effd5,inv_976cea64,agt_109,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",58,Frustrated
int_b30904e2,inv_3728f8ed,agt_115,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",44,Frustrated
int_c4fb66be,inv_894c5983,agt_101,2025-10-15,Rejected,"[""Need to ask family""]",116,Skeptical
int_2cca3b98,inv_02e63dab,agt_107,2025-10-15,Rejected,"[""Need to ask family""]",96,Skeptical
int_e89afbd1,inv_b57ddc5d,agt_117,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",466,Confused
int_36231500,inv_701cf04d,agt_101,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",197,Curious
int_f5c9c31d,inv_cf1ffa4f,agt_113,2025-10-15,Converted,"[""Initial hesitation resolved""]",751,Enthusiastic
int_53db3fd1,inv_c5ea1d62,agt_104,2025-10-15,Rejected,"[""Need to ask family""]",168,Skeptical
int_af18560d,inv_01880f87,agt_101,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",586,Curious
int_e2e35509,inv_6c076d87,agt_114,2025-10-15,Rejected,"[""Competitor has zero commission"", ""Past returns negative""]",159,Firm
int_83047283,inv_faa27164,agt_105,2025-10-15,Follow-Up,"[""Need liquidity for business"", ""Send details on WhatsApp""]",356,Busy
int_7be007f6,inv_d3203e02,agt_118,2025-10-15,Rejected,"[""Need to ask family""]",61,Annoyed
int_5b762943,inv_653000df,agt_100,2025-10-15,Converted,"[""Need to ask family"", ""Past returns negative""]",664,Trusting
int_ce9e494c,inv_c3fe790b,agt_116,2025-10-15,Converted,"[""Too risky for my age""]",964,Trusting
int_a3961e2d,inv_18efabce,agt_104,2025-10-15,Rejected,"[""Competitor has zero commission""]",169,Skeptical
int_55655d90,inv_514c6c21,agt_112,2025-10-15,Rejected,"[""Market is high""]",179,Firm
int_487d1e53,inv_a1a40ae7,agt_111,2025-10-15,Follow-Up,"[""Need to ask family"", ""Past returns negative"", ""Send details on WhatsApp""]",189,Confused
int_4445ecb9,inv_e221691f,agt_114,2025-10-15,Rejected,"[""Need to ask family""]",73,Firm
int_e7a65525,inv_ad1069bb,agt_106,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",41,Frustrated
int_9b701c75,inv_6bbad6f3,agt_112,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",26,Frustrated
int_fcf0d237,inv_e8f82204,agt_119,2025-10-15,Follow-Up,"[""Need to ask family"", ""Send details on WhatsApp""]",463,Curious
int_acca5c11,inv_04def66f,agt_102,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",36,Frustrated
int_d721ce4c,inv_e967445d,agt_106,2025-10-15,Converted,"[""Need to ask family"", ""Past returns negative""]",436,Relieved
int_9d5ed747,inv_fd5cd3dc,agt_113,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",31,Frustrated
int_a5b87cd3,inv_2e4c94e5,agt_109,2025-10-15,Rejected,"[""Market is high""]",177,Firm
int_a7ca55d2,inv_c08f4289,agt_102,2025-10-15,Follow-Up,"[""Need liquidity for business"", ""Send details on WhatsApp""]",191,Busy
int_bfb1d2a8,inv_aea3931e,agt_100,2025-10-15,Rejected,"[""Market is high"", ""Past returns negative""]",227,Skeptical
int_35d5dfd3,inv_d54e9c0e,agt_103,2025-10-15,Rejected,"[""Need to ask family""]",201,Firm
int_8d3ca484,inv_7b6c37a6,agt_107,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",22,Frustrated
int_9194327f,inv_0bfa8972,agt_116,2025-10-15,Converted,"[""Need to ask family""]",988,Enthusiastic
int_6a6bb279,inv_3886076c,agt_114,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",32,Frustrated
int_730d5237,inv_e6e387e3,agt_105,2025-10-15,Follow-Up,"[""Market is high"", ""Send details on WhatsApp""]",536,Busy
int_c5efc41b,inv_bfe433be,agt_116,2025-10-15,Rejected,"[""Language Barrier (Agent didn't speak local lang)""]",42,Frustrated
int_7e112e03,inv_c7285092,agt_114,2025-10-15,Follow-Up,"[""Competitor has zero commission"", ""Send details on WhatsApp""]",214,Curious
